"Date","JulianDate","Latitude","Longitude","I_Index","J_Index","K_Index","Number_Layers","Sigma_Layer_Thickness","TP","Sample_Depth","Water_Depth","Modeled_TP"
2018-05-23,1527033600,43.7317,-77.0169,207,100,2,10,8.9568,3.92,11,89.568,3.40626206707384
2018-05-23,1527033600,43.7317,-77.0169,207,100,5,10,8.9568,3.12,43.2,89.568,3.55285692421603
2018-05-23,1527033600,43.7317,-77.0169,207,100,10,10,8.9568,3.41,84.3,89.568,3.89442084269831
2018-06-21,1529539200,43.7317,-77.0169,207,100,1,10,8.9568,3.35,1,89.568,3.61702723239432
2018-06-21,1529539200,43.7317,-77.0169,207,100,3,10,8.9568,2.45,18,89.568,3.94364769817912
2018-06-21,1529539200,43.7317,-77.0169,207,100,10,10,8.9568,3.32,83.2,89.568,4.27014310844243
2018-05-24,1527120000,43.7706,-77.4383,177,101,2,10,5.1167,2.65,8,51.167,3.38549580192193
2018-05-24,1527120000,43.7706,-77.4383,177,101,5,10,5.1167,0.61,23.7,51.167,3.45986290994915
2018-05-24,1527120000,43.7706,-77.4383,177,101,9,10,5.1167,1.23,45.4,51.167,3.84456325264182
2018-06-22,1529625600,43.7706,-77.4383,177,101,2,10,5.1167,6.57,6.5,51.167,3.49426909451722
2018-06-22,1529625600,43.7706,-77.4383,177,101,4,10,5.1167,5.04,18,51.167,3.61422371497611
2018-06-22,1529625600,43.7706,-77.4383,177,101,9,10,5.1167,3.15,44.9,51.167,4.0719382923271
2018-05-21,1526860800,43.8183,-78.87,98,106,2,10,3.0198,9.97,6,30.198,6.75201044941787
2018-05-21,1526860800,43.8183,-78.87,98,106,7,10,3.0198,7.26,21,30.198,7.03947853253339
2018-06-19,1529366400,43.8183,-78.87,98,106,2,10,3.0198,6.55,5,30.198,5.99807572143618
2018-06-19,1529366400,43.8183,-78.87,98,106,5,10,3.0198,5.77,13,30.198,6.12874237049255
2018-06-19,1529366400,43.8183,-78.87,98,106,9,10,3.0198,5.62,27,30.198,6.00058410782367
2018-07-26,1532563200,43.8183,-78.87,98,106,4,10,3.0198,12.9,9.5,30.198,4.97134351462591
2018-07-26,1532563200,43.8183,-78.87,98,106,10,10,3.0198,8.11,28.7,30.198,5.9804415286635
2018-05-22,1526947200,43.8397,-78.0369,144,102,2,10,6.6857,3.92,11,66.857,3.8467578633572
2018-05-22,1526947200,43.8397,-78.0369,144,102,5,10,6.6857,2.63,33.2,66.857,4.25556982008857
2018-05-22,1526947200,43.8397,-78.0369,144,102,10,10,6.6857,0.61,64.3,66.857,4.82805853607715
2018-06-20,1529452800,43.8397,-78.0369,144,102,1,10,6.6857,7.31,3.5,66.857,4.00297403757577
2018-06-20,1529452800,43.8397,-78.0369,144,102,2,10,6.6857,8.73,11.2,66.857,3.98938209400512
2018-06-20,1529452800,43.8397,-78.0369,144,102,10,10,6.6857,6.42,64.4,66.857,4.97766768603469
2018-05-24,1527120000,43.88,-77.44,176,108,4,10,3.5432,3.32,12.5,35.432,3.90208333556075
2018-05-24,1527120000,43.88,-77.44,176,108,10,10,3.5432,2.04,34,35.432,4.62444859294919
2018-06-22,1529625600,43.88,-77.44,176,108,1,10,3.5432,1.89,3,35.432,4.52614995083422
2018-06-22,1529625600,43.88,-77.44,176,108,4,10,3.5432,1.74,11,35.432,4.68417920274078
2018-06-22,1529625600,43.88,-77.44,176,108,10,10,3.5432,1.38,34.2,35.432,4.64333197669475
2018-05-23,1527033600,43.88,-76.9994,209,110,6,10,1.1873,4.47,6,11.873,3.5822890822601
2018-05-23,1527033600,43.88,-76.9994,209,110,10,10,1.1873,2.58,23.7,11.873,3.62174068868626
2018-05-23,1527033600,43.88,-76.9994,209,110,10,10,1.1873,2.56,45.3,11.873,3.62174068868626
2018-06-21,1529539200,43.88,-76.9994,209,110,4,10,1.1873,3.98,4.5,11.873,3.79005473405414
2018-06-21,1529539200,43.88,-76.9994,209,110,10,10,1.1873,3.63,15,11.873,3.87954742109287
2018-06-21,1529539200,43.88,-76.9994,209,110,10,10,1.1873,1.35,44.5,11.873,3.87954742109287
2018-07-28,1532736000,43.20244218,-79.32615661,48,66,2,10,1.5192,3.27,2,15.192,6.37669654679485
2018-07-28,1532736000,43.20244218,-79.32615661,48,66,9,10,1.5192,0.61,13.6,15.192,6.6517118284537
2018-07-28,1532736000,43.2398194,-79.5636496,31,79,2,10,1.4994,0.61,2,14.994,6.34288653600379
2018-07-28,1532736000,43.2398194,-79.5636496,31,79,10,10,1.4994,1.38,14.8,14.994,7.01258068147581
2018-07-28,1532736000,43.24994279,-79.25994111,54,72,1,10,2.4616,2.24,2,24.616,6.28714087724802
2018-07-28,1532736000,43.24994279,-79.25994111,54,72,9,10,2.4616,3.62,21,24.616,7.1712197495799
2018-07-28,1532736000,43.24994279,-79.25994111,54,72,10,10,2.4616,0.61,23,24.616,7.31272712073405
2018-07-28,1532736000,43.26026917,-79.26380919,54,73,1,10,3.6597,1.51,2,36.597,6.12065878158319
2018-07-28,1532736000,43.26026917,-79.26380919,54,73,7,10,3.6597,0.61,23,36.597,7.01643102729577
2018-07-28,1532736000,43.26026917,-79.26380919,54,73,10,10,3.6597,0.61,38,36.597,7.34678314984194
2018-07-28,1532736000,43.25975797,-79.19928208,58,70,2,10,1.5774,5.23,2,15.774,6.25337952442351
2018-07-28,1532736000,43.25975797,-79.19928208,58,70,9,10,1.5774,0.61,13.9,15.774,7.11471511749551
2018-07-29,1532822400,43.25144864,-77.53790759,176,8,2,10,1.3872,4.63,2,13.872,20.8904784813058
2018-07-29,1532822400,43.25144864,-77.53790759,176,8,9,10,1.3872,5.91,12,13.872,21.2425784411607
2018-07-27,1532649600,43.30740666,-79.09493317,68,73,2,10,1.2984,0.61,2,12.984,7.31352702132426
2018-07-27,1532649600,43.30740666,-79.09493317,68,73,7,10,1.2984,1.81,9,12.984,7.40495897844085
2018-07-30,1532908800,43.30740666,-79.09493317,68,73,2,10,1.2984,7.95,2,12.984,7.40409268473741
2018-07-30,1532908800,43.30740666,-79.09493317,68,73,7,10,1.2984,6.78,8.3,12.984,7.45649867894826
2018-07-29,1532822400,43.27878308,-77.59303948,173,16,2,10,1.8394,43.7,2,18.394,7.68983773014043
2018-07-29,1532822400,43.27878308,-77.59303948,173,16,8,10,1.8394,105,13,18.394,7.49967330193613
2018-07-28,1532736000,43.31628741,-78.97606763,76,70,2,10,1.6029,1.31,2,16.029,7.46089017411578
2018-07-28,1532736000,43.31628741,-78.97606763,76,70,9,10,1.6029,0.61,13,16.029,7.47484864405124
2018-07-30,1532908800,43.31628741,-78.97606763,76,70,2,10,1.6029,12.7,2,16.029,7.10983204044169
2018-07-30,1532908800,43.31628741,-78.97606763,76,70,9,10,1.6029,8.49,12.9,16.029,7.30834881323972
2018-07-27,1532649600,43.32516817,-79.10261844,68,74,1,10,3.3608,7.09,2,33.608,6.94318532623583
2018-07-27,1532649600,43.32516817,-79.10261844,68,74,9,10,3.3608,0.61,27.1,33.608,7.04446892996202
2018-07-30,1532908800,43.32516817,-79.10261844,68,74,1,10,3.3608,7.28,2,33.608,6.72670830681454
2018-07-30,1532908800,43.32516817,-79.10261844,68,74,7,10,3.3608,6.69,21.1,33.608,6.83279631630285
2018-07-27,1532649600,43.32649213,-78.90486563,82,67,1,10,2.141,2.11,2,21.41,7.45429406379117
2018-07-27,1532649600,43.32649213,-78.90486563,82,67,9,10,2.141,5.1,18.1,21.41,7.42860584068694
2018-07-30,1532908800,43.32649213,-78.90486563,82,67,1,10,2.141,9.33,2,21.41,6.89454509483767
2018-07-30,1532908800,43.32649213,-78.90486563,82,67,9,10,2.141,6.88,19,21.41,7.43469354347326
2018-07-27,1532649600,43.33049012,-78.8408966,87,59,2,10,1.5115,4.41,2,15.115,7.3008241088246
2018-07-27,1532649600,43.33049012,-78.8408966,87,59,10,10,1.5115,5.62,14,15.115,7.67142591939773
2018-07-27,1532649600,43.335186,-78.90587616,82,70,1,10,3.9649,5.94,2,39.649,7.4535910243867
2018-07-27,1532649600,43.335186,-78.90587616,82,70,10,10,3.9649,7.93,39.5,39.649,7.15792066330323
2018-07-29,1532822400,43.30934524,-77.63850403,170,33,2,10,1.8313,5.89,2,18.313,6.19701768300729
2018-07-29,1532822400,43.30934524,-77.63850403,170,33,8,10,1.8313,5.38,13.6,18.313,6.74685270496411
2018-07-29,1532822400,43.32525635,-77.5786209,173,48,1,10,4.2909,7.97,2,42.909,6.36537697573658
2018-07-29,1532822400,43.32525635,-77.5786209,173,48,5,10,4.2909,8.47,18,42.909,6.60977684674435
2018-07-29,1532822400,43.32525635,-77.5786209,173,48,6,10,4.2909,5.33,22.6,42.909,6.52012249702238
2018-07-29,1532822400,43.34064906,-77.57305201,173,59,1,10,5.4292,8.28,2,54.292,6.14106056673336
2018-07-29,1532822400,43.34064906,-77.57305201,173,59,5,10,5.4292,7.54,24,54.292,6.51780464977492
2018-07-29,1532822400,43.34064906,-77.57305201,173,59,10,10,5.4292,3.68,51.2,54.292,6.28494808552205
2018-07-28,1532736000,43.37306922,-78.60353708,106,57,2,10,1.6301,6.32,2,16.301,6.88967338646762
2018-07-28,1532736000,43.37306922,-78.60353708,106,57,10,10,1.6301,5.86,16.6,16.301,7.2025627559924
2018-07-29,1532822400,43.38716753,-78.35220652,125,57,2,10,1.9675,6.61,2,19.675,6.71214002068155
2018-07-29,1532822400,43.38716753,-78.35220652,125,57,8,10,1.9675,9.6,14.5,19.675,6.93903302817489
2018-07-29,1532822400,43.38823828,-78.11128609,141,57,2,10,1.9192,6.08,2,19.192,6.51094524073415
2018-07-29,1532822400,43.38823828,-78.11128609,141,57,8,10,1.9192,7.68,14.9,19.192,6.8226904659241
2018-06-20,1529452800,43.26585,-77.43748,181,16,2,3,0.835,5,1,2.505,7.34180684958119
2018-06-20,1529452800,43.26585,-77.43748,181,16,3,3,0.835,7,2.9,2.505,7.5698890213971
2018-07-25,1532476800,43.26585,-77.43748,181,16,3,3,0.835,6,2.9,2.505,6.42903569314512
2018-08-21,1534809600,43.26585,-77.43748,181,16,2,3,0.835,8,1,2.505,5.66311473448877
2018-08-21,1534809600,43.26585,-77.43748,181,16,3,3,0.835,10,2.9,2.505,5.68066570849624
2018-09-20,1537401600,43.26585,-77.43748,181,16,2,3,0.835,9,1,2.505,10.566597666184
2018-09-20,1537401600,43.26585,-77.43748,181,16,3,3,0.835,19,2.9,2.505,10.4669088614173
2018-05-25,1527206400,43.269,-77.4431,181,17,2,4,0.87625,12,1,3.505,12.5630494949291
2018-05-25,1527206400,43.269,-77.4431,181,17,4,4,0.87625,10,5.9,3.505,12.5439510156866
2018-06-20,1529452800,43.269,-77.4431,181,17,2,4,0.87625,4,1,3.505,7.22851928003365
2018-06-20,1529452800,43.269,-77.4431,181,17,4,4,0.87625,6,5.9,3.505,7.50666777094011
2018-07-25,1532476800,43.269,-77.4431,181,17,2,4,0.87625,19,1,3.505,6.39631934973295
2018-08-21,1534809600,43.269,-77.4431,181,17,2,4,0.87625,7,1,3.505,5.64081437914865
2018-08-21,1534809600,43.269,-77.4431,181,17,4,4,0.87625,6,5.9,3.505,5.81222911932855
2018-09-20,1537401600,43.269,-77.4431,181,17,2,4,0.87625,11,1,3.505,10.0683600976481
2018-09-20,1537401600,43.269,-77.4431,181,17,4,4,0.87625,12,5.9,3.505,9.8555174190551
2018-07-25,1532476800,43.27143,-77.44697,181,17,4,4,0.87625,8,9.9,3.505,6.43670728095458
2018-08-21,1534809600,43.27143,-77.44697,181,17,2,4,0.87625,5,1,3.505,5.64081437914865
2018-08-21,1534809600,43.27143,-77.44697,181,17,4,4,0.87625,4,9.9,3.505,5.81222911932855
2018-09-20,1537401600,43.27143,-77.44697,181,17,2,4,0.87625,7,1,3.505,10.0683600976481
2018-09-20,1537401600,43.27143,-77.44697,181,17,4,4,0.87625,21,9.9,3.505,9.8555174190551
2018-08-21,1534809600,43.27779,-77.45392,180,21,1,10,1.4902,7,1,14.902,5.58973806619179
2018-09-20,1537401600,43.27779,-77.45392,180,21,1,10,1.4902,6,1,14.902,7.79482161306078
2018-09-20,1537401600,43.27779,-77.45392,180,21,10,10,1.4902,11,17.9,14.902,8.14654777059332
2018-05-22,1526947200,43.33023,-78.76993,92,49,2,4,0.98975,6,1,3.959,7.56115923650214
2018-05-22,1526947200,43.33023,-78.76993,92,49,3,4,0.98975,7,2.9,3.959,7.56993404138484
2018-06-19,1529366400,43.33023,-78.76993,92,49,2,4,0.98975,6,1,3.959,7.19487843525712
2018-06-19,1529366400,43.33023,-78.76993,92,49,3,4,0.98975,8,2.9,3.959,7.20058642400545
2018-07-24,1532390400,43.33023,-78.76993,92,49,2,4,0.98975,9,1,3.959,7.78945832280442
2018-07-24,1532390400,43.33023,-78.76993,92,49,3,4,0.98975,9,2.9,3.959,7.82655115472153
2018-08-20,1534723200,43.33023,-78.76993,92,49,2,4,0.98975,6,1,3.959,9.02498868526891
2018-08-20,1534723200,43.33023,-78.76993,92,49,3,4,0.98975,41,2.9,3.959,8.50230844662292
2018-05-22,1526947200,43.33273,-78.77035,92,51,2,5,0.9784,5,1,4.892,7.47456942917779
2018-05-22,1526947200,43.33273,-78.77035,92,51,5,5,0.9784,12,5.9,4.892,7.55703149479814
2018-06-19,1529366400,43.33273,-78.77035,92,51,2,5,0.9784,5,1,4.892,7.16673730494222
2018-06-19,1529366400,43.33273,-78.77035,92,51,5,5,0.9784,5,5.9,4.892,7.21303104000981
2018-07-24,1532390400,43.33273,-78.77035,92,51,2,5,0.9784,8,1,4.892,7.71134909882676
2018-07-24,1532390400,43.33273,-78.77035,92,51,5,5,0.9784,8,5.9,4.892,7.9853061834001
2018-08-20,1534723200,43.33273,-78.77035,92,51,2,5,0.9784,6,1,4.892,9.24640517041553
2018-08-20,1534723200,43.33273,-78.77035,92,51,5,5,0.9784,6,5.9,4.892,7.8886605479056
2018-05-22,1526947200,43.3416,-78.77143,93,58,1,10,1.1174,5,1,11.174,7.21406422599102
2018-05-22,1526947200,43.3416,-78.77143,93,58,9,10,1.1174,5,9.9,11.174,7.43613418308087
2018-06-20,1529452800,43.3416,-78.77143,93,58,9,10,1.1174,6,9.9,11.174,7.35392268325086
2018-07-24,1532390400,43.3416,-78.77143,93,58,1,10,1.1174,6,1,11.174,7.04486319591524
2018-07-24,1532390400,43.3416,-78.77143,93,58,9,10,1.1174,9,9.9,11.174,7.82569259172305
2018-08-20,1534723200,43.3416,-78.77143,93,58,1,10,1.1174,9,1,11.174,7.39534561944311
2018-08-20,1534723200,43.3416,-78.77143,93,58,9,10,1.1174,5,9.9,11.174,7.62114814278902
2018-05-22,1526947200,43.34637,-78.77223,93,62,1,10,1.7513,5,1,17.513,7.13190138412756
2018-05-22,1526947200,43.34637,-78.77223,93,62,10,10,1.7513,9,17.9,17.513,7.39687766326824
2018-06-20,1529452800,43.34637,-78.77223,93,62,10,10,1.7513,90,17.9,17.513,7.56223562348168
2018-07-24,1532390400,43.34637,-78.77223,93,62,1,10,1.7513,5,1,17.513,6.90816295900731
2018-07-24,1532390400,43.34637,-78.77223,93,62,10,10,1.7513,11,17.9,17.513,8.11256177257746
2018-08-20,1534723200,43.34637,-78.77223,93,62,1,10,1.7513,11,1,17.513,7.29221073925146
2018-08-20,1534723200,43.34637,-78.77223,93,62,10,10,1.7513,6,17.9,17.513,8.06592561275465
2018-05-24,1527120000,43.91497,-76.29276,246,107,1,10,1.7294,6,1,17.294,4.0072468436847
2018-05-24,1527120000,43.91497,-76.29276,246,107,10,10,1.7294,9,17.9,17.294,5.17683429279714
2018-06-22,1529625600,43.91497,-76.29276,246,107,1,10,1.7294,5,1,17.294,4.38322740592412
2018-06-22,1529625600,43.91497,-76.29276,246,107,10,10,1.7294,8,17.9,17.294,4.65058428744669
2018-07-27,1532649600,43.91497,-76.29276,246,107,1,10,1.7294,6,1,17.294,4.39475070379558
2018-07-27,1532649600,43.91497,-76.29276,246,107,10,10,1.7294,6,17.9,17.294,5.22500067745568
2018-08-23,1534982400,43.91497,-76.29276,246,107,1,10,1.7294,5,1,17.294,4.77567846246529
2018-08-23,1534982400,43.91497,-76.29276,246,107,10,10,1.7294,5,17.9,17.294,4.84209431306226
2018-09-17,1537142400,43.91497,-76.29276,246,107,1,10,1.7294,6,1,17.294,4.72713190902141
2018-09-17,1537142400,43.91497,-76.29276,246,107,10,10,1.7294,9,17.9,17.294,5.1781994443445
2018-05-24,1527120000,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,4.0072468436847
2018-05-24,1527120000,43.91617,-76.30235,246,107,4,10,1.7294,10,5.9,17.294,4.00747785533895
2018-06-21,1529539200,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,4.41418842456187
2018-06-21,1529539200,43.91617,-76.30235,246,107,4,10,1.7294,7,5.9,17.294,4.41487418356701
2018-07-26,1532563200,43.91617,-76.30235,246,107,1,10,1.7294,5,1,17.294,4.44889701611828
2018-07-26,1532563200,43.91617,-76.30235,246,107,4,10,1.7294,8,5.9,17.294,4.45622117695166
2018-08-23,1534982400,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,4.77567846246529
2018-08-23,1534982400,43.91617,-76.30235,246,107,4,10,1.7294,19,5.9,17.294,4.77574940305203
2018-09-18,1537228800,43.91617,-76.30235,246,107,1,10,1.7294,6,1,17.294,4.70582426714827
2018-09-18,1537228800,43.91617,-76.30235,246,107,4,10,1.7294,13,5.9,17.294,4.71892690256936
2018-05-24,1527120000,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,4.0072468436847
2018-05-24,1527120000,43.91615,-76.29678,246,107,6,10,1.7294,4,9.9,17.294,4.19700882048346
2018-06-22,1529625600,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,4.38322740592412
2018-06-22,1529625600,43.91615,-76.29678,246,107,6,10,1.7294,6,9.9,17.294,4.51635469289613
2018-07-26,1532563200,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,4.44889701611828
2018-07-26,1532563200,43.91615,-76.29678,246,107,6,10,1.7294,7,9.9,17.294,4.46474768978078
2018-08-23,1534982400,43.91615,-76.29678,246,107,1,10,1.7294,5,1,17.294,4.77567846246529
2018-08-23,1534982400,43.91615,-76.29678,246,107,6,10,1.7294,6,9.9,17.294,4.77599860460032
2018-09-17,1537142400,43.91615,-76.29678,246,107,1,10,1.7294,9,1,17.294,4.72713190902141
2018-09-17,1537142400,43.91615,-76.29678,246,107,6,10,1.7294,8,9.9,17.294,4.85077634948539
